100130.850 916599.880     337.310 SOFT 2
100128.550 916592.970     337.140 SOFT 2
100125.750 916586.150     337.140 SOFT 2
100122.710 916579.490     337.140 SOFT 2
100119.420 916572.840     337.140 SOFT 2
100116.620 916566.340     337.140 SOFT 2
100115.050 916560.340     337.140 SOFT 2
100117.190 916549.330     337.140 SOFT 2
100120.230 916543.980     336.900 SOFT 2
100124.170 916538.640     336.410 SOFT 2
100128.280 916533.300     336.000 SOFT 2
100132.060 916527.540     335.670 SOFT 2
100135.350 916522.030     335.420 SOFT 2
100139.540 916514.060     335.420 SOFT 2
100140.600 916511.760     335.420 SOFT 4
100031.850 916326.330     340.030 SOFT 1
100033.580 916333.880     339.370 SOFT 2
100040.010 916342.940     337.640 SOFT 2
100044.510 916347.830     336.990 SOFT 2
100049.170 916352.800     336.410 SOFT 2
100053.910 916357.770     335.510 SOFT 2
100058.480 916362.570     334.680 SOFT 2
100062.730 916367.380     334.020 SOFT 2
100066.730 916372.360     333.530 SOFT 2
100070.250 916377.750     333.040 SOFT 2
100073.020 916383.640     332.870 SOFT 2
100075.070 916389.960     332.630 SOFT 2
100076.540 916396.690     332.380 SOFT 2
100077.600 916404.000     331.970 SOFT 2
100078.340 916411.400     331.150 SOFT 2
100078.580 916418.550     330.160 SOFT 2
100078.570 916425.050     329.250 SOFT 2
100078.140 916431.060     328.510 SOFT 2
100075.790 916442.520     327.360 SOFT 2
100071.620 916452.770     325.880 SOFT 2
100066.700 916462.040     324.810 SOFT 2
100061.620 916471.630     323.580 SOFT 2
100057.850 916481.050     322.510 SOFT 2
100055.730 916489.960     322.180 SOFT 2
100055.370 916495.480     322.180 SOFT 2
100054.700 916502.160     320.790 SOFT 2
100054.710 916510.470     320.790 SOFT 2
100054.710 916520.820     319.880 SOFT 2
100054.710 916531.180     319.390 SOFT 2
100054.720 916542.930     318.810 SOFT 2
100054.720 916549.100     318.240 SOFT 2
100054.390 916555.260     317.740 SOFT 2
100053.650 916561.430     317.330 SOFT 2
100052.260 916567.510     317.000 SOFT 2
100050.370 916573.760     316.920 SOFT 2
100048.400 916580.420     316.920 SOFT 2
100046.260 916587.410     316.920 SOFT 2
100044.290 916594.890     316.920 SOFT 2
100042.320 916602.290     316.920 SOFT 2
100040.350 916609.520     316.830 SOFT 2
100038.380 916616.420     316.670 SOFT 2
100036.410 916623.410     316.420 SOFT 2
100034.440 916630.730     316.250 SOFT 2
100032.470 916637.960     316.090 SOFT 2
100030.580 916645.200     316.010 SOFT 2
100028.780 916652.180     316.010 SOFT 2
100026.970 916658.840     316.010 SOFT 2
100025.160 916665.660     316.000 SOFT 2
100023.440 916672.730     316.000 SOFT 2
100022.210 916680.300     316.000 SOFT 2
100021.310 916688.020     315.920 SOFT 2
100020.650 916695.750     315.760 SOFT 2
100020.080 916703.070     315.430 SOFT 2
100019.260 916710.140     315.100 SOFT 2
100018.030 916717.530     315.100 SOFT 2
100016.220 916725.100     315.090 SOFT 2
100014.090 916732.580     315.090 SOFT 2
100011.870 916739.890     315.090 SOFT 2
100009.740 916746.880     315.090 SOFT 2
100007.930 916753.620     315.090 SOFT 2
100006.370 916760.360     314.760 SOFT 2
100005.220 916767.430     314.430 SOFT 2
100004.400 916774.580     314.190 SOFT 2
100003.580 916781.650     314.100 SOFT 2
100002.930 916788.150     314.020 SOFT 2
100002.270 916794.310     314.020 SOFT 2
100001.200 916800.720     314.020 SOFT 2
99999.810 916807.550     314.020 SOFT 2
99998.170 916814.450     313.940 SOFT 2
99996.530 916821.270     313.690 SOFT 2
99994.970 916827.850     313.360 SOFT 2
99993.410 916834.340     313.030 SOFT 2
99991.930 916841.090     312.780 SOFT 2
99990.370 916848.070     312.700 SOFT 2
99988.730 916855.470     312.700 SOFT 2
99986.920 916862.950     312.700 SOFT 2
99985.200 916870.430     312.700 SOFT 2
99983.720 916877.420     312.700 SOFT 2
99982.490 916883.500     312.700 SOFT 2
99982.410 916893.040     312.690 SOFT 2
99983.230 916899.120     312.690 SOFT 2
99983.980 916906.350     312.690 SOFT 4
99983.980 916906.350     312.690 SOFT 1
99985.950 916913.260     312.690 SOFT 2
99989.320 916921.560     312.690 SOFT 2
99994.590 916930.520     312.690 SOFT 2
100001.820 916939.060     312.690 SOFT 2
100010.700 916946.540     312.690 SOFT 2
100020.320 916952.290     312.690 SOFT 2
100031.500 916957.380     312.690 SOFT 2
100037.590 916960.180     312.690 SOFT 2
100043.750 916962.890     312.690 SOFT 2
100050.000 916965.600     312.690 SOFT 2
100055.920 916968.470     312.690 SOFT 2
100061.590 916971.430     312.690 SOFT 2
100067.100 916974.390     312.690 SOFT 2
100072.770 916977.260     312.690 SOFT 2
100079.100 916979.810     312.690 SOFT 2
100085.680 916981.940     312.690 SOFT 2
100092.260 916983.420     312.690 SOFT 2
100098.580 916983.990     312.690 SOFT 2
100104.830 916984.070     312.690 SOFT 2
100111.330 916983.990     312.690 SOFT 2
100117.900 916983.990     312.690 SOFT 2
100124.640 916983.990     312.690 SOFT 2
100131.460 916984.150     312.690 SOFT 2
100138.290 916984.890     312.690 SOFT 2
100144.860 916986.120     312.690 SOFT 2
100150.950 916987.590     312.690 SOFT 2
100156.860 916989.400     312.690 SOFT 2
100163.110 916991.450     312.690 SOFT 2
100169.690 916993.750     312.690 SOFT 2
100176.350 916996.380     312.690 SOFT 2
100182.680 916999.260     312.690 SOFT 2
100188.760 917002.300     312.690 SOFT 2
100194.840 917005.420     312.690 SOFT 2
100201.090 917008.370     312.690 SOFT 2
100207.590 917011.250     312.690 SOFT 2
100213.920 917013.800     312.610 SOFT 2
100220.000 917016.510     312.450 SOFT 2
100226.000 917019.050     312.370 SOFT 2
100231.920 917021.430     312.370 SOFT 2
100237.430 917023.820     312.370 SOFT 2
100246.880 917029.160     312.370 SOFT 2
100255.270 917033.670     312.040 SOFT 2
100262.090 917035.230     311.540 SOFT 2
100267.600 917037.700     311.460 SOFT 2
100272.700 917041.070     311.460 SOFT 2
100279.440 917045.010     311.460 SOFT 2
100287.490 917046.900     311.460 SOFT 2
100296.700 917044.760     311.460 SOFT 2
100303.770 917041.060     311.460 SOFT 2
100310.840 917036.860     311.460 SOFT 2
100317.660 917032.670     311.470 SOFT 2
100324.480 917027.820     311.470 SOFT 2
100330.310 917022.230     311.470 SOFT 2
100335.080 917016.140     311.470 SOFT 2
100339.020 917010.060     311.470 SOFT 2
100342.230 917004.470     311.720 SOFT 2
100346.990 916997.310     312.950 SOFT 2
100352.330 916991.480     313.030 SOFT 2
100358.250 916986.790     313.030 SOFT 2
100363.510 916981.030     313.940 SOFT 2
100367.450 916974.950     314.430 SOFT 2
100371.560 916967.140     314.520 SOFT 2
100375.500 916957.770     314.520 SOFT 2
100379.850 916948.070     315.090 SOFT 2
100385.030 916939.600     316.160 SOFT 2
100391.030 916933.190     316.410 SOFT 2
100396.370 916926.690     316.410 SOFT 2
100400.640 916919.130     316.410 SOFT 2
100402.610 916910.910     316.660 SOFT 2
100401.290 916901.700     317.240 SOFT 2
100397.430 916892.660     317.240 SOFT 2
100392.740 916883.540     317.240 SOFT 2
100386.650 916874.250     317.240 SOFT 2
100382.620 916869.570     317.240 SOFT 2
100378.350 916865.050     317.240 SOFT 2
100373.830 916860.690     317.240 SOFT 2
100369.390 916856.500     317.240 SOFT 2
100361.490 916848.040     317.240 SOFT 2
100354.010 916839.490     317.240 SOFT 2
100346.030 916832.100     317.240 SOFT 2
100338.140 916825.440     317.240 SOFT 4
100338.140 916825.440     317.240 SOFT 1
100331.150 916818.700     317.240 SOFT 2
100325.150 916811.230     317.240 SOFT 2
100321.690 916803.750     317.240 SOFT 2
100322.020 916800.790     317.240 SOFT 2
100327.200 916798.980     317.240 SOFT 2
100335.910 916801.770     317.240 SOFT 2
100346.110 916803.410     317.240 SOFT 2
100355.890 916802.090     317.240 SOFT 2
100365.590 916802.250     317.240 SOFT 2
100374.630 916807.430     317.240 SOFT 2
100383.920 916815.400     317.240 SOFT 2
100389.020 916819.100     317.240 SOFT 2
100394.450 916821.890     317.240 SOFT 2
100406.040 916822.950     317.240 SOFT 2
100416.560 916818.270     317.240 SOFT 2
100425.180 916809.710     317.240 SOFT 2
100429.370 916805.110     317.250 SOFT 2
100433.650 916800.510     317.250 SOFT 2
100437.920 916795.980     317.250 SOFT 2
100441.950 916791.380     317.250 SOFT 2
100445.890 916786.450     317.250 SOFT 2
100449.830 916781.270     317.250 SOFT 2
100453.610 916776.580     317.250 SOFT 2
100458.460 916770.990     317.250 SOFT 2
100463.230 916765.730     317.250 SOFT 2
100467.170 916758.740     317.250 SOFT 2
100470.870 916748.870     317.250 SOFT 2
100473.740 916738.930     317.250 SOFT 2
100476.530 916730.210     317.250 SOFT 2
100478.580 916720.600     317.260 SOFT 2
100479.810 916710.240     317.260 SOFT 2
100479.320 916699.220     317.260 SOFT 2
100478.900 916693.140     317.260 SOFT 2
100478.660 916686.730     317.260 SOFT 2
100478.570 916680.320     317.260 SOFT 2
100478.570 916674.150     317.260 SOFT 2
100476.680 916662.650     317.260 SOFT 2
100472.070 916652.620     317.260 SOFT 2
100467.630 916645.220     317.260 SOFT 2
100463.600 916640.130     317.260 SOFT 2
100461.050 916636.270     317.260 SOFT 2
100454.060 916633.800     317.260 SOFT 2
100447.730 916633.640     317.260 SOFT 2
100441.570 916635.450     317.260 SOFT 2
100435.320 916635.950     317.260 SOFT 2
100429.810 916632.910     317.260 SOFT 2
100426.280 916625.590     317.260 SOFT 2
100426.030 916615.480     317.260 SOFT 2
100429.230 916603.970     317.260 SOFT 2
100431.780 916598.050     317.260 SOFT 2
100434.570 916592.380     317.260 SOFT 2
100438.920 916583.340     317.270 SOFT 2
100441.630 916577.830     317.270 SOFT 2
100445.580 916572.650     317.270 SOFT 2
100449.110 916566.810     317.270 SOFT 2
100452.560 916559.660     317.270 SOFT 2
100455.850 916552.020     317.270 SOFT 2
100459.790 916544.530     317.270 SOFT 2
100464.310 916536.230     317.270 SOFT 2
100468.080 916526.860     317.270 SOFT 2
100471.780 916517.240     317.270 SOFT 2
100473.830 916511.160     317.270 SOFT 2
100478.760 916506.140     317.270 SOFT 2
100484.100 916499.400     317.280 SOFT 2
100490.100 916493.970     317.280 SOFT 2
100497.340 916489.610     317.280 SOFT 2
100505.310 916488.130     317.280 SOFT 2
100513.200 916488.290     317.280 SOFT 2
100521.580 916488.370     317.280 SOFT 2
100528.160 916488.370     317.280 SOFT 2
100532.930 916486.890     317.280 SOFT 2
100538.680 916484.590     317.280 SOFT 2
100544.270 916481.050     317.280 SOFT 2
100551.250 916477.510     317.280 SOFT 2
100557.500 916474.220     317.280 SOFT 2
100564.490 916471.760     317.280 SOFT 2
100569.000 916465.750     317.280 SOFT 2
100573.030 916459.510     317.280 SOFT 2
100579.350 916431.640     318.890 SOFT 4
99548.090 915779.010     367.670 SOFT 1
99555.390 915783.790     368.740 SOFT 2
99561.190 915788.420     368.820 SOFT 2
99567.510 915793.940     369.320 SOFT 2
99573.900 915799.550     369.480 SOFT 2
99580.370 915804.500     369.480 SOFT 2
99587.270 915810.930     369.480 SOFT 2
99594.190 915819.410     369.480 SOFT 2
99600.880 915829.460     369.480 SOFT 2
99604.560 915835.100     369.480 SOFT 2
99608.400 915840.820     369.480 SOFT 2
99612.410 915846.450     369.480 SOFT 2
99616.500 915852.080     369.480 SOFT 2
99620.430 915857.640     369.480 SOFT 2
99624.190 915863.350     369.480 SOFT 2
99627.710 915869.080     369.480 SOFT 2
99631.150 915875.290     369.480 SOFT 2
99634.590 915881.590     369.480 SOFT 2
99638.030 915887.890     369.480 SOFT 2
99641.380 915894.110     369.480 SOFT 2
99644.580 915900.160     369.480 SOFT 2
99647.270 915906.300     369.480 SOFT 2
99649.400 915912.700     369.480 SOFT 2
99650.700 915919.430     369.480 SOFT 2
99651.190 915926.420     369.150 SOFT 2
99651.260 915933.250     368.580 SOFT 2
99651.090 915939.830     368.080 SOFT 2
99650.660 915946.330     367.670 SOFT 2
99650.070 915952.840     367.430 SOFT 2
99649.240 915959.760     367.180 SOFT 2
99648.420 915967.090     367.180 SOFT 2
99647.430 915974.750     367.100 SOFT 2
99646.270 915982.420     367.010 SOFT 2
99645.040 915990.000     366.770 SOFT 2
99643.640 915997.580     366.440 SOFT 2
99641.990 916005.250     366.030 SOFT 2
99640.350 916013.000     365.530 SOFT 2
99638.780 916020.340     365.120 SOFT 2
99637.370 916027.190     364.790 SOFT 2
99636.130 916033.780     364.550 SOFT 2
99635.040 916040.370     364.380 SOFT 2
99634.210 916047.050     364.300 SOFT 2
99633.550 916054.130     364.220 SOFT 2
99633.210 916061.370     363.720 SOFT 2
99633.290 916068.610     362.980 SOFT 2
99633.360 916075.610     362.240 SOFT 2
99633.510 916082.100     361.670 SOFT 2
99633.830 916088.430     361.260 SOFT 2
99634.470 916094.930     360.840 SOFT 2
99635.450 916101.330     360.680 SOFT 2
99636.580 916107.490     360.600 SOFT 2
99638.590 916118.500     359.200 SOFT 2
99640.680 916129.250     357.220 SOFT 2
99643.520 916140.900     355.990 SOFT 2
99645.480 916147.220     355.660 SOFT 2
99647.850 916153.780     355.410 SOFT 2
99650.640 916160.080     354.840 SOFT 2
99653.910 916166.050     354.260 SOFT 2
99657.340 916171.770     353.850 SOFT 2
99661.020 916177.490     353.520 SOFT 2
99664.700 916183.300     353.190 SOFT 2
99668.300 916188.850     353.030 SOFT 2
99671.740 916194.660     352.700 SOFT 2
99674.930 916200.470     351.880 SOFT 2
99677.870 916206.520     350.890 SOFT 2
99680.650 916212.750     350.150 SOFT 2
99683.190 916219.300     349.490 SOFT 2
99685.400 916226.430     348.750 SOFT 2
99687.630 916234.140     347.930 SOFT 2
99689.680 916242.100     347.350 SOFT 2
99691.570 916249.570     346.940 SOFT 2
99693.290 916256.540     346.530 SOFT 2
99694.840 916262.860     346.120 SOFT 2
99696.140 916268.940     345.210 SOFT 2
99698.230 916279.450     342.750 SOFT 2
99700.460 916287.980     340.940 SOFT 2
99703.680 916297.080     339.540 SOFT 2
99708.160 916308.300     337.320 SOFT 2
99710.620 916314.770     336.250 SOFT 2
99713.080 916321.820     335.260 SOFT 2
99715.790 916329.030     334.520 SOFT 2
99718.990 916335.990     333.780 SOFT 2
99722.420 916341.880     333.450 SOFT 2
99730.570 916349.530     332.710 SOFT 2
99739.490 916353.380     331.060 SOFT 2
99747.530 916358.890     329.750 SOFT 2
99752.010 916369.790     328.600 SOFT 2
99753.310 916376.190     327.610 SOFT 2
99754.780 916382.840     326.540 SOFT 2
99756.330 916389.570     325.630 SOFT 2
99757.560 916396.140     324.730 SOFT 2
99758.040 916402.880     324.070 SOFT 2
99757.950 916409.790     323.410 SOFT 2
99757.600 916415.960     322.590 SOFT 2
99757.200 916424.110     321.270 SOFT 2
99758.180 916431.510     319.960 SOFT 2
99758.660 916438.170     318.890 SOFT 2
99758.760 916447.130     318.390 SOFT 2
99758.830 916453.880     318.390 SOFT 2
99758.840 916454.780     318.390 SOFT 4
99444.830 915894.060     371.620 SOFT 1
99442.210 915887.430     371.620 SOFT 2
99437.830 915877.600     371.620 SOFT 2
99435.380 915871.950     371.620 SOFT 2
99432.930 915866.130     371.620 SOFT 2
99430.410 915860.400     371.620 SOFT 2
99427.710 915854.920     371.620 SOFT 2
99421.850 915844.780     371.620 SOFT 2
99418.420 915839.800     371.620 SOFT 2
99414.660 915834.570     371.620 SOFT 2
99410.580 915829.510     371.620 SOFT 2
99406.090 915824.950     371.620 SOFT 2
99401.020 915820.650     371.620 SOFT 2
99395.630 915816.510     371.620 SOFT 2
99389.990 915812.620     371.700 SOFT 2
99384.030 915808.820     371.950 SOFT 2
99377.990 915805.510     372.200 SOFT 2
99371.870 915802.690     372.530 SOFT 2
99365.590 915800.540     372.940 SOFT 2
99359.240 915799.210     373.100 SOFT 2
99352.570 915798.370     373.100 SOFT 2
99346.070 915797.780     373.100 SOFT 2
99339.810 915797.360     373.100 SOFT 2
99327.960 915796.990     373.100 SOFT 2
99316.260 915795.880     373.100 SOFT 2
99310.560 915793.720     373.100 SOFT 2
99305.260 915790.650     373.100 SOFT 2
99300.290 915787.160     373.100 SOFT 2
99294.990 915783.850     373.100 SOFT 2
99289.530 915780.780     373.100 SOFT 2
99283.660 915778.370     373.100 SOFT 2
99277.390 915776.710     373.100 SOFT 2
99270.710 915775.630     373.100 SOFT 2
99263.880 915775.210     373.100 SOFT 2
99257.710 915775.110     373.100 SOFT 2
99249.240 915775.200     373.100 SOFT 2
99246.680 915774.410     373.100 SOFT 2
99240.460 915770.200     373.100 SOFT 2
99232.300 915768.550     373.100 SOFT 2
99225.320 915769.860     373.100 SOFT 2
99216.870 915772.170     373.100 SOFT 2
99206.850 915773.760     373.100 SOFT 2
99195.730 915772.560     373.100 SOFT 2
99184.420 915768.820     373.100 SOFT 2
99178.880 915766.490     373.100 SOFT 2
99173.340 915763.830     373.100 SOFT 2
99167.880 915761.100     373.100 SOFT 2
99158.030 915755.770     373.100 SOFT 2
99148.540 915752.330     373.100 SOFT 2
99139.230 915751.120     373.100 SOFT 2
99131.360 915753.920     373.100 SOFT 2
99126.250 915761.050     373.100 SOFT 2
99126.850 915770.990     373.100 SOFT 2
99131.080 915781.890     373.100 SOFT 2
99134.020 915787.780     373.100 SOFT 2
99137.140 915794.250     373.100 SOFT 2
99140.250 915801.050     373.100 SOFT 2
99143.540 915808.090     373.100 SOFT 2
99146.980 915815.040     373.100 SOFT 2
99150.510 915821.590     373.100 SOFT 2
99154.030 915827.720     373.100 SOFT 2
99157.800 915833.850     373.100 SOFT 2
99161.810 915839.810     373.100 SOFT 2
99166.480 915845.520     373.100 SOFT 2
99171.640 915850.980     373.100 SOFT 2
99177.450 915856.100     373.100 SOFT 2
99183.510 915860.970     373.100 SOFT 2
99189.810 915865.350     373.100 SOFT 2
99196.270 915869.230     373.100 SOFT 2
99202.880 915872.290     373.100 SOFT 2
99209.490 915874.520     373.100 SOFT 2
99216.080 915876.010     373.100 SOFT 2
99222.260 915876.520     373.100 SOFT 2
99234.350 915875.980     373.100 SOFT 2
99240.680 915875.500     372.860 SOFT 2
99247.090 915875.270     372.530 SOFT 2
99253.510 915875.200     372.200 SOFT 2
99259.930 915875.300     372.030 SOFT 2
99266.350 915876.050     371.950 SOFT 2
99272.540 915877.390     371.870 SOFT 2
99278.560 915879.300     371.870 SOFT 2
99284.680 915881.700     371.870 SOFT 2
99290.880 915884.760     371.870 SOFT 2
99296.850 915888.560     371.870 SOFT 2
99302.160 915893.280     371.870 SOFT 2
99307.070 915898.570     371.870 SOFT 2
99311.410 915904.200     371.870 SOFT 2
99315.090 915909.840     371.870 SOFT 2
99318.690 915915.560     371.870 SOFT 2
99322.290 915921.610     371.870 SOFT 2
99325.980 915927.830     371.870 SOFT 2
99329.830 915934.120     371.870 SOFT 4
99329.830 915934.120     371.870 SOFT 1
99333.840 915940.250     371.870 SOFT 2
99338.180 915946.120     371.870 SOFT 2
99342.930 915951.500     371.870 SOFT 2
99348.090 915956.470     371.870 SOFT 2
99353.650 915961.020     371.870 SOFT 2
99359.280 915964.910     371.870 SOFT 2
99365.160 915968.460     371.870 SOFT 2
99371.120 915971.770     371.870 SOFT 2
99376.830 915974.590     371.870 SOFT 2
99382.530 915977.330     371.870 SOFT 2
99388.000 915980.310     371.870 SOFT 2
99392.980 915984.370     371.870 SOFT 2
99397.310 915989.510     371.870 SOFT 2
99400.740 915995.150     371.870 SOFT 2
99403.440 916001.050     371.870 SOFT 2
99405.720 916007.190     371.790 SOFT 2
99407.770 916013.840     371.620 SOFT 2
99409.980 916020.150     371.380 SOFT 2
99412.350 916026.370     371.130 SOFT 2
99414.960 916032.430     371.050 SOFT 2
99417.740 916038.330     370.960 SOFT 2
99420.930 916044.300     370.960 SOFT 2
99424.290 916050.600     370.960 SOFT 2
99427.730 916057.230     370.960 SOFT 2
99431.260 916064.180     370.720 SOFT 2
99435.040 916071.140     370.390 SOFT 2
99438.980 916077.920     369.980 SOFT 2
99442.990 916083.970     369.650 SOFT 2
99447.000 916089.930     369.400 SOFT 2
99450.440 916096.480     369.240 SOFT 2
99453.070 916103.440     369.150 SOFT 2
99455.120 916110.410     369.070 SOFT 2
99456.510 916117.310     368.910 SOFT 2
99457.150 916123.720     368.660 SOFT 2
99457.420 916133.180     368.660 SOFT 2
99458.320 916140.660     368.820 SOFT 2
99460.530 916147.210     368.580 SOFT 2
99464.090 916156.800     367.840 SOFT 2
99468.230 916167.620     367.510 SOFT 2
99472.130 916178.110     367.340 SOFT 2
99475.130 916189.020     366.690 SOFT 2
99477.300 916199.940     365.040 SOFT 2
99477.900 916210.130     363.890 SOFT 2
99478.010 916220.090     362.980 SOFT 2
99478.120 916230.700     361.170 SOFT 2
99478.160 916242.380     359.860 SOFT 2
99477.980 916248.640     359.360 SOFT 2
99477.390 916254.810     359.030 SOFT 2
99475.870 916266.350     358.460 SOFT 2
99473.110 916277.480     358.130 SOFT 2
99468.930 916287.070     357.140 SOFT 2
99465.980 916296.240     356.160 SOFT 2
99464.770 916305.960     355.410 SOFT 2
99463.820 916317.570     353.930 SOFT 2
99462.990 916324.320     353.280 SOFT 2
99461.920 916331.490     352.780 SOFT 2
99460.350 916338.910     352.370 SOFT 2
99458.280 916345.850     352.040 SOFT 2
99455.310 916352.380     351.790 SOFT 2
99451.020 916358.680     351.630 SOFT 2
99445.650 916364.820     351.470 SOFT 2
99439.630 916370.730     351.380 SOFT 2
99433.350 916376.220     351.220 SOFT 2
99427.070 916381.230     350.810 SOFT 2
99420.870 916385.980     350.230 SOFT 2
99414.420 916390.580     349.660 SOFT 2
99407.630 916395.010     349.240 SOFT 2
99400.270 916399.200     348.920 SOFT 2
99392.580 916402.740     348.750 SOFT 2
99384.710 916405.700     348.590 SOFT 2
99376.920 916408.250     348.340 SOFT 2
99369.530 916409.480     348.180 SOFT 2
99362.620 916409.390     347.930 SOFT 2
99356.360 916408.720     347.680 SOFT 2
99347.470 916407.990     347.190 SOFT 2
99342.930 916406.640     347.350 SOFT 2
99336.980 916404.240     347.350 SOFT 2
99330.550 916403.570     347.350 SOFT 2
99322.820 916403.570     347.350 SOFT 2
99313.690 916403.580     347.350 SOFT 2
99303.800 916402.200     347.350 SOFT 2
99294.370 916397.860     348.830 SOFT 2
99285.750 916391.290     350.070 SOFT 2
99277.440 916383.730     350.640 SOFT 2
99269.370 916375.260     351.050 SOFT 2
99265.450 916370.530     351.880 SOFT 2
99261.700 916365.710     353.030 SOFT 2
99255.010 916355.910     354.260 SOFT 2
99249.070 916346.270     354.840 SOFT 2
99239.840 916329.660     355.990 SOFT 4
98048.240 916713.050     305.790 SOFT 1
98048.240 916720.040     307.850 SOFT 2
98048.240 916727.360     309.160 SOFT 2
98048.080 916733.440     310.480 SOFT 2
98047.920 916742.070     311.210 SOFT 2
98047.920 916748.970     311.210 SOFT 2
98048.010 916756.370     311.210 SOFT 2
98048.420 916763.690     311.210 SOFT 2
98048.750 916770.590     312.610 SOFT 2
98048.750 916777.000     314.010 SOFT 2
98048.750 916783.000     315.480 SOFT 2
98048.590 916789.660     316.720 SOFT 2
98047.850 916797.060     317.870 SOFT 2
98046.710 916805.030     317.950 SOFT 2
98045.310 916813.010     317.950 SOFT 2
98043.830 916821.060     317.950 SOFT 2
98041.950 916829.450     318.190 SOFT 2
98039.150 916838.660     318.190 SOFT 2
98035.870 916848.680     318.680 SOFT 2
98033.570 916859.040     320.570 SOFT 2
98033.660 916868.080     321.810 SOFT 2
98034.070 916876.470     323.530 SOFT 2
98034.070 916883.780     324.850 SOFT 2
98034.070 916890.200     326.410 SOFT 2
98033.910 916896.440     326.900 SOFT 2
98033.090 916903.180     327.720 SOFT 2
98032.190 916910.990     329.200 SOFT 2
98031.120 916920.360     330.600 SOFT 2
98030.300 916929.980     332.320 SOFT 2
98029.980 916939.110     333.800 SOFT 2
98029.410 916947.650     334.790 SOFT 2
98028.180 916955.550     335.610 SOFT 2
98026.450 916964.010     336.920 SOFT 2
98024.070 916972.480     338.150 SOFT 2
98021.200 916980.700     339.220 SOFT 2
98017.910 916988.350     339.960 SOFT 2
98013.970 916995.580     340.700 SOFT 2
98009.940 917004.130     341.030 SOFT 2
98005.920 917014.410     342.010 SOFT 2
98002.390 917024.850     342.260 SOFT 2
97999.020 917033.970     343.000 SOFT 2
97995.490 917041.700     344.310 SOFT 2
97992.200 917049.100     345.620 SOFT 2
97989.160 917056.910     346.690 SOFT 2
97986.370 917064.970     346.770 SOFT 2
97984.070 917072.940     347.760 SOFT 2
97981.770 917080.170     348.250 SOFT 2
97979.390 917086.910     349.320 SOFT 2
97975.780 917093.980     349.400 SOFT 2
97970.190 917102.370     348.740 SOFT 2
97963.450 917111.250     348.170 SOFT 2
97957.120 917119.640     347.670 SOFT 2
97951.040 917127.200     347.340 SOFT 2
97945.620 917134.110     347.340 SOFT 2
97940.450 917140.930     347.010 SOFT 2
97934.280 917148.410     347.010 SOFT 2
97927.300 917156.060     346.930 SOFT 2
97920.400 917163.710     346.520 SOFT 2
97914.230 917171.760     345.530 SOFT 2
97909.220 917181.050     343.970 SOFT 2
97904.380 917191.080     343.140 SOFT 2
97900.020 917201.110     342.240 SOFT 2
97896.740 917210.150     340.760 SOFT 2
97893.860 917217.960     339.770 SOFT 2
97891.070 917225.280     338.700 SOFT 2
97888.200 917232.600     337.050 SOFT 2
97885.490 917240.160     336.400 SOFT 2
97883.110 917248.130     335.820 SOFT 2
97880.890 917255.610     334.670 SOFT 2
97879.250 917263.010     333.680 SOFT 2
97878.590 917271.230     332.200 SOFT 2
97878.270 917279.700     331.380 SOFT 2
97878.020 917288.490     330.560 SOFT 2
97877.530 917296.800     329.730 SOFT 2
97877.530 917304.520     328.420 SOFT 2
97877.540 917312.500     327.430 SOFT 2
97877.540 917320.220     325.790 SOFT 2
97877.460 917328.280     324.630 SOFT 2
97877.380 917336.580     323.240 SOFT 2
97876.640 917344.630     322.170 SOFT 2
97875.490 917352.770     321.100 SOFT 2
97874.350 917362.310     320.360 SOFT 2
97873.610 917372.500     319.370 SOFT 2
97873.610 917382.120     318.870 SOFT 2
97874.110 917390.340     317.810 SOFT 2
97875.100 917397.820     316.900 SOFT 4
97875.100 917397.820     316.900 SOFT 1
97876.000 917405.050     315.260 SOFT 2
97876.250 917412.370     314.270 SOFT 2
97876.260 917420.420     312.710 SOFT 2
97875.930 917429.130     311.560 SOFT 2
97875.110 917438.260     310.070 SOFT 2
97873.800 917447.630     309.090 SOFT 2
97872.080 917457.250     308.100 SOFT 2
97869.940 917467.360     307.280 SOFT 2
97866.990 917477.220     306.540 SOFT 2
97864.190 917485.940     305.220 SOFT 2
97861.650 917493.580     304.230 SOFT 2
97859.100 917500.490     303.410 SOFT 2
97857.050 917507.060     302.750 SOFT 2
97855.490 917513.800     302.180 SOFT 2
97854.180 917520.300     301.600 SOFT 2
97852.620 917527.200     300.860 SOFT 2
97850.560 917535.830     300.530 SOFT 2
97847.940 917545.530     300.120 SOFT 2
97845.060 917554.990     299.620 SOFT 2
97841.610 917563.290     298.800 SOFT 2
97838.000 917570.200     298.220 SOFT 2
97834.060 917577.270     297.320 SOFT 2
97829.950 917584.580     296.660 SOFT 2
97825.840 917592.150     295.670 SOFT 2
97822.060 917599.710     295.180 SOFT 2
97817.870 917606.780     294.440 SOFT 2
97813.520 917613.270     294.360 SOFT 2
97808.920 917620.340     294.360 SOFT 2
97804.150 917628.400     294.350 SOFT 2
97799.300 917636.460     294.440 SOFT 2
97794.620 917643.690     294.430 SOFT 2
97791.250 917649.940     295.170 SOFT 2
97789.280 917655.610     295.830 SOFT 2
97787.480 917661.370     296.240 SOFT 2
97785.260 917667.620     296.240 SOFT 2
97783.450 917674.360     296.160 SOFT 2
97782.800 917681.260     295.910 SOFT 2
